"id","origin","org_city","org_district","destination","dest_city","dest_district","distance","duration","case","pallet","to","dayo","td","dayd","LTL","maxDelay","lateCost"
5204,"B0FFHF2VI7","Wuxi","锡山区","B0G25CU48P","Hangzhou","建德市",349.528,4,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,2,50
5205,"B0FFH0WGKS","Suzhou","吴江区","B0HA6CDCW1","Hangzhou","桐庐县",216.346,2.58333333333333,"ZJ",6,"08:00","day 0","18:00","day 0",2830.755705,2,100
5206,"B0G1AO0IBH","Nanjing","溧水区","B0FFHXOBD1","Hangzhou","富阳区",240.425,2.68333333333333,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,4,100
5207,"B0G3AZBRXL","Yangzhou","广陵区","B0FFFVN7JT","Hangzhou","临平区",300.841,3.55,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,2,100
5208,"B0FFLC9J93","Nanjing","浦口区","B0FFFA8L2B","Ningbo","镇海区",461.873,6.11666666666667,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,2,50
5209,"B02000JJN1","Suzhou","吴江区","B0I675OYZQ","Shaoxing","柯桥区",163.066,2.1,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,4,100
5210,"B0202173FW","Yangzhou","仪征市","B0GRRBHAKJ","Zhoushan","定海区",496.402,6.01666666666667,"ZJ",9,"08:00","day 0","18:00","day 0",4246.1335575,2,50
5211,"B0G0ZLYTOF","Nanjing","栖霞区","B0I60OAVXT","Jiaxing","秀洲区",270.165,3.68333333333333,"ZJ",22,"12:00","day 0","22:00","day 0",10379.437585,4,50
5212,"B0GUCU8FLD","Zhenjiang","句容市","B0FFL81IUU","Hangzhou","富阳区",307.981,3.46666666666667,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,2,100
5213,"B0FFHDQA5M","Suzhou","常熟市","B0FFG4GVOV","Zhoushan","定海区",281.871,3.33333333333333,"ZJ",10,"12:00","day 0","22:00","day 0",4717.926175,2,50
5214,"B020216GML","Yangzhou","广陵区","B0FFLK4EPS","Jiaxing","海宁市",297.963,4.06666666666667,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,4,100
5215,"B0FFH1DRA5","Nanjing","栖霞区","B0FFLHS22C","Jiaxing","南湖区",285.953,3.36666666666667,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,50
5216,"B02000JJN1","Suzhou","吴江区","B0FFLPWCQK","Hangzhou","余杭区",115.926,1.55,"ZJ",6,"12:00","day 0","22:00","day 0",2830.755705,2,100
5217,"B0FFJN8WFQ","Wuxi","新吴区","B0FFJRXFMW","Jiaxing","海宁市",160.327,2.01666666666667,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,2,100
5218,"B0FFH4SOJP","Nanjing","溧水区","B0FFKZT863","Hangzhou","萧山区",269.254,3.56666666666667,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,2,50
5219,"B0FFGYNGHQ","Changzhou","武进区","B0FFH1UGLN","Shaoxing","上虞区",233.331,2.76666666666667,"ZJ",7,"08:00","day 0","18:00","day 0",3302.5483225,4,100
5220,"B0G3AZBRXL","Yangzhou","广陵区","B0FFHXOBD1","Hangzhou","富阳区",316.134,3.56666666666667,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,4,100
5221,"B0FFFU612V","Wuxi","江阴市","B0FFKGBPOF","Jiaxing","南湖区",165.85,2.21666666666667,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,2,100
5222,"B0FFFRXR3L","Yangzhou","宝应县","B0FFHD6O3A","Jiaxing","海盐县",371.032,4.8,"ZJ",16,"08:00","day 0","18:00","day 0",7548.68188,4,50
5223,"B02001C3PG","Suzhou","张家港市","B0FFL81IUU","Hangzhou","富阳区",283.746,3.18333333333333,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,4,50
5224,"B0GDDXZDXN","Suzhou","吴江区","B0I675OYZQ","Shaoxing","柯桥区",148.846,1.86666666666667,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,4,100
5225,"B0H1TCJ4IO","Yangzhou","江都区","B0FFK85V4K","Hangzhou","临安区",349.36,3.96666666666667,"ZJ",22,"08:00","day 0","18:00","day 0",10379.437585,2,50
5226,"B02001C3PG","Suzhou","张家港市","B0FFHD26K7","Hangzhou","钱塘区",219.267,2.85,"ZJ",6,"08:00","day 0","18:00","day 0",2830.755705,4,50
5227,"B0GDDXZDXN","Suzhou","吴江区","B0FFK4YCJ8","Shaoxing","越城区",133.141,1.8,"ZJ",16,"08:00","day 0","18:00","day 0",7548.68188,2,50
5228,"B0G1AO0IBH","Nanjing","溧水区","B0G25CU48P","Hangzhou","建德市",341.877,3.61666666666667,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,2,50
5229,"B0FFH1DRA5","Nanjing","栖霞区","B0GUVDW01P","Jiaxing","海宁市",330.496,3.65,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,2,50
5230,"B0GUCU8FLD","Zhenjiang","句容市","B0FFH1UGLN","Shaoxing","上虞区",322.666,3.8,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,4,50
5231,"B0FFG0GSMW","Yangzhou","宝应县","B0FFM9VWFS","Ningbo","宁海县",547.953,6.66666666666667,"ZJ",16,"08:00","day 0","18:00","day 0",7548.68188,2,100
5232,"B01FE15UUN","Wuxi","江阴市","B0FFHXOBD1","Hangzhou","富阳区",239.353,2.86666666666667,"ZJ",21,"08:00","day 0","18:00","day 0",9907.6449675,4,50
5233,"B01FE15UUN","Wuxi","江阴市","B0FFFVN7JT","Hangzhou","临平区",199.034,2.7,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,2,100
5234,"B0FFL9CGXN","Nanjing","栖霞区","B0GRRBHAKJ","Zhoushan","定海区",483.499,6.03333333333333,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,2,50
5235,"B0FFHLH9SB","Zhenjiang","京口区","B0FFMBV9V0","Hangzhou","临平区",266.012,3.41666666666667,"ZJ",12,"08:00","day 0","18:00","day 0",5661.51141,4,100
5236,"B0FFLC9J93","Nanjing","浦口区","B0FFL6KA9D","Jiaxing","南湖区",313.424,4.01666666666667,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,2,50
5237,"B0202173FW","Yangzhou","仪征市","B0HA6CDCW1","Hangzhou","桐庐县",365.643,4.06666666666667,"ZJ",9,"08:00","day 0","18:00","day 0",4246.1335575,4,50
5238,"B0FFG2575E","Zhenjiang","润州区","B0HU55O3W8","Ningbo","余姚市",371.605,4.33333333333333,"ZJ",8,"12:00","day 0","22:00","day 0",3774.34094,4,50
5239,"B0FFG2575E","Zhenjiang","润州区","B0FFKZT863","Hangzhou","萧山区",297.504,4.2,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,4,50
5240,"B0FFHXJXZR","Changzhou","溧阳市","B0FFL81IUU","Hangzhou","富阳区",201.154,2.25,"ZJ",11,"08:00","day 0","18:00","day 0",5189.7187925,2,100
5241,"B0G1AO0IBH","Nanjing","溧水区","B0FFK4YCJ8","Shaoxing","越城区",286.035,3.96666666666667,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,4,50
5242,"B0FFGZQ43R","Wuxi","新吴区","B0FFKVXSFY","Ningbo","奉化区",267.001,3.13333333333333,"ZJ",6,"08:00","day 0","18:00","day 0",2830.755705,2,50
5243,"B0FFFRXR3L","Yangzhou","宝应县","B0HA6CDCW1","Hangzhou","桐庐县",458.442,5.4,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,4,50
5244,"B0G0NZW2VU","Nanjing","江宁区","B0FFK7XY6U","Ningbo","镇海区",401.119,5,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,2,100
5245,"B02000JJ21","Suzhou","吴中区","B0GRRBHAKJ","Zhoushan","定海区",275.47,3.41666666666667,"ZJ",17,"08:00","day 0","18:00","day 0",8020.4744975,4,50
5246,"B0FFG2575E","Zhenjiang","润州区","B0FFLK4EPS","Jiaxing","海宁市",280.3,3.78333333333333,"ZJ",21,"08:00","day 0","18:00","day 0",9907.6449675,4,50
5247,"B0I6TYMZJG","Suzhou","吴江区","B0HA6CDCW1","Hangzhou","桐庐县",228.655,2.75,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,4,50
5248,"B0FFG9F43K","Changzhou","武进区","B0HA6CDCW1","Hangzhou","桐庐县",295.739,3.71666666666667,"ZJ",9,"08:00","day 0","18:00","day 0",4246.1335575,4,100
5249,"B0H1TCJ4IO","Yangzhou","江都区","B0FFITCS2H","Jiaxing","海宁市",309.2,3.78333333333333,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,4,50
5250,"B0FFL9Q85P","Nanjing","江宁区","B0I675OYZQ","Shaoxing","柯桥区",313.218,4.15,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,2,50
5251,"B02000JR6M","Suzhou","相城区","B0FFH1UGLN","Shaoxing","上虞区",156.348,1.88333333333333,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,4,100
5252,"B0FFHD3E8G","Suzhou","吴中区","B0FFMBV9V0","Hangzhou","临平区",140.613,2.25,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,2,50
5253,"B0GKC6MA4E","Yangzhou","仪征市","B0FFLHS22C","Jiaxing","南湖区",286.155,3.63333333333333,"ZJ",11,"12:00","day 0","22:00","day 0",5189.7187925,2,50
5254,"B0GDDXZDXN","Suzhou","吴江区","B0H135MBEW","Hangzhou","临平区",107.605,1.51666666666667,"ZJ",16,"08:00","day 0","18:00","day 0",7548.68188,2,50
5255,"B0FFF4HNKG","Yangzhou","邗江区","B023B15E6D","Hangzhou","桐庐县",328.119,3.71666666666667,"ZJ",10,"12:00","day 0","22:00","day 0",4717.926175,2,50
5256,"B0FFI8WH5V","Suzhou","姑苏区","B0GRRBHAKJ","Zhoushan","定海区",296.385,3.66666666666667,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,4,100
5257,"B0HDRHT0UU","Nanjing","浦口区","B0FFM9VWFS","Ningbo","宁海县",516.135,5.9,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,2,100
5258,"B0FFGZQ43R","Wuxi","新吴区","B0HU55O3W8","Ningbo","余姚市",209.156,3.21666666666667,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,2,50
5259,"B0202150WR","Yangzhou","广陵区","B0FFK4YCJ8","Shaoxing","越城区",330.566,4.18333333333333,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,4,100
5260,"B0FFH70JG8","Nanjing","鼓楼区","B0I675OYZQ","Shaoxing","柯桥区",331.749,4.43333333333333,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,4,50
5261,"B0FFFU612V","Wuxi","江阴市","B0FFMBV9V0","Hangzhou","临平区",208.08,3.2,"ZJ",11,"12:00","day 0","22:00","day 0",5189.7187925,2,50
5262,"B00190CNHV","Nanjing","江宁区","B0FFLA9ZTX","Hangzhou","钱塘区",284.243,4.03333333333333,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,4,50
5263,"B0G1AO0IBH","Nanjing","溧水区","B0HU55O3W8","Ningbo","余姚市",343.572,4.48333333333333,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,2,50
5264,"B0FFFRS0IH","Nanjing","江宁区","B0FFHD26K7","Hangzhou","钱塘区",272.286,3.81666666666667,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,2,100
5265,"B0GDDXZDXN","Suzhou","吴江区","B0FFFA8L2B","Ningbo","镇海区",200.853,2.45,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,4,100
5266,"B0H1TCJ4IO","Yangzhou","江都区","B0G30DK65S","Ningbo","慈溪市",364.055,4.65,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,4,50
5267,"B0IGCZC15I","Suzhou","吴江区","B0FFH1UGLN","Shaoxing","上虞区",108.539,1.6,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,4,50
5268,"B00190CNHV","Nanjing","江宁区","B0H135MBEW","Hangzhou","临平区",242.09,2.91666666666667,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,4,50
5269,"B0FFF8Z69A","Changzhou","钟楼区","B0FFHXOBD1","Hangzhou","富阳区",234.628,3.01666666666667,"ZJ",8,"12:00","day 0","22:00","day 0",3774.34094,4,100
5270,"B0FFLC9J93","Nanjing","浦口区","B0FFJRXFMW","Jiaxing","海宁市",354.674,4.4,"ZJ",7,"08:00","day 0","18:00","day 0",3302.5483225,2,100
5271,"B0FFHC9CJ8","Suzhou","相城区","B0FFFVN7JT","Hangzhou","临平区",169.046,2.26666666666667,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,2,100
5272,"B020216GML","Yangzhou","广陵区","B0FFKGBPOF","Jiaxing","南湖区",263.167,3.4,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,2,100
5273,"B02001C3PG","Suzhou","张家港市","B0FFHN6ZU2","Hangzhou","拱墅区",221.775,2.5,"ZJ",12,"08:00","day 0","18:00","day 0",5661.51141,4,50
5274,"B0FFGZQ43R","Wuxi","新吴区","B0FFITCS2H","Jiaxing","海宁市",174.628,2.15,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,2,100
5275,"B0FFG2575E","Zhenjiang","润州区","B0FFHOJIJ7","Hangzhou","余杭区",251.139,2.95,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,4,50
5276,"B0IG9RDYYV","Suzhou","吴中区","B0FFJRXFMW","Jiaxing","海宁市",143.25,1.93333333333333,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,4,50
5277,"B0FFFTQ4U7","Wuxi","江阴市","B0H135MBEW","Hangzhou","临平区",202.052,2.55,"ZJ",7,"08:00","day 0","18:00","day 0",3302.5483225,4,100
5278,"B0H1TCJ4IO","Yangzhou","江都区","B0GUVDW01P","Jiaxing","海宁市",292.753,3.76666666666667,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,4,100
5279,"B0FFHJD9U9","Wuxi","惠山区","B0FFL6KA9D","Jiaxing","南湖区",141.164,1.91666666666667,"ZJ",12,"08:00","day 0","18:00","day 0",5661.51141,4,50
5280,"B020215DUP","Yangzhou","江都区","B0FFHOJIJ7","Hangzhou","余杭区",284.924,3.38333333333333,"ZJ",14,"08:00","day 0","18:00","day 0",6605.096645,2,50
5281,"B02000JJN1","Suzhou","吴江区","B0FFJRXFMW","Jiaxing","海宁市",112.404,1.45,"ZJ",11,"08:00","day 0","18:00","day 0",5189.7187925,2,100
5282,"B0FFF4JOKL","Suzhou","昆山市","B0FFHD26K7","Hangzhou","钱塘区",183.001,2.81666666666667,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,2,50
5283,"B0H1TCJ4IO","Yangzhou","江都区","B0GRRBHAKJ","Zhoushan","定海区",463.28,5.75,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,2,100
5284,"B0GUCU8FLD","Zhenjiang","句容市","B0GRRBHAKJ","Zhoushan","定海区",466.977,5.6,"ZJ",22,"08:00","day 0","18:00","day 0",10379.437585,2,100
5285,"B0FFH0WGKS","Suzhou","吴江区","B0FFFVN7JT","Hangzhou","临平区",121.587,1.86666666666667,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,4,50
5286,"B0GDDXZDXN","Suzhou","吴江区","B0GUBCOVO3","Hangzhou","余杭区",133,1.8,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,2,50
5287,"B0GUCU8FLD","Zhenjiang","句容市","B023E12FTI","Ningbo","海曙区",395.208,4.58333333333333,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,4,50
5288,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFHD26K7","Hangzhou","钱塘区",317.322,4.23333333333333,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,2,100
5289,"B020216GML","Yangzhou","广陵区","B0FFH1UGLN","Shaoxing","上虞区",310.052,3.86666666666667,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,2,50
5290,"B0FFH4SOJP","Nanjing","溧水区","B0FFI22X6S","Ningbo","鄞州区",394.441,4.73333333333333,"ZJ",22,"12:00","day 0","22:00","day 0",10379.437585,2,100
5291,"B0FFGZQ43R","Wuxi","新吴区","B0FFJRXFMW","Jiaxing","海宁市",169.834,2.03333333333333,"ZJ",21,"08:00","day 0","18:00","day 0",9907.6449675,2,50
5292,"B0FFLC9J93","Nanjing","浦口区","B0HGFN3J8T","Jiaxing","南湖区",314.708,3.95,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,2,50
5293,"B0FFHFSCFH","Suzhou","吴中区","B0FFLA9ZTX","Hangzhou","钱塘区",159.953,2.31666666666667,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,4,100
5294,"B0H1TCJ4IO","Yangzhou","江都区","B0FFLK4EPS","Jiaxing","海宁市",306.88,4.15,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,4,50
5295,"B0FFFRS0IH","Nanjing","江宁区","B0FFK4YCJ8","Shaoxing","越城区",320.583,4.31666666666667,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,4,50
5296,"B0FFHDQA5M","Suzhou","常熟市","B0FFH1UGLN","Shaoxing","上虞区",178.078,2.23333333333333,"ZJ",16,"12:00","day 0","22:00","day 0",7548.68188,4,100
5297,"B0FFH4SOJP","Nanjing","溧水区","B0FFFVN7JT","Hangzhou","临平区",241.095,2.9,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,4,100
5298,"B0FFG2575E","Zhenjiang","润州区","B0FFG4GVOV","Zhoushan","定海区",431.062,4.91666666666667,"ZJ",12,"08:00","day 0","18:00","day 0",5661.51141,4,50
5299,"B0FFG0GSMW","Yangzhou","宝应县","B0FFLK4EPS","Jiaxing","海宁市",393.378,5.18333333333333,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,2,100
5300,"B0FFG0GSMW","Yangzhou","宝应县","B0FFKGBPOF","Jiaxing","南湖区",358.214,4.7,"ZJ",11,"12:00","day 0","22:00","day 0",5189.7187925,2,100
5301,"B0FFGZQ43R","Wuxi","新吴区","B0FFM9VWFS","Ningbo","宁海县",326.563,3.7,"ZJ",16,"08:00","day 0","18:00","day 0",7548.68188,4,100
5302,"B020216GML","Yangzhou","广陵区","B0FFMBV9V0","Hangzhou","临平区",289.802,3.6,"ZJ",14,"08:00","day 0","18:00","day 0",6605.096645,2,50
5303,"B0FFHDQA5M","Suzhou","常熟市","B0FFMBV9V0","Hangzhou","临平区",173.322,2.85,"ZJ",9,"08:00","day 0","18:00","day 0",4246.1335575,4,50
5304,"B0FFH70JG8","Nanjing","鼓楼区","B0HBXZQDWS","Jiaxing","嘉善县",308.605,3.7,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,4,100
5305,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFJRXFMW","Jiaxing","海宁市",262.196,3.23333333333333,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,4,100
5306,"B0G13KYBJL","Nanjing","六合区","B0I675OYZQ","Shaoxing","柯桥区",354.24,4.76666666666667,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,2,100
5307,"B0FFI8WH5V","Suzhou","姑苏区","B0FFJRXFMW","Jiaxing","海宁市",137.831,1.66666666666667,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,4,50
5308,"B0FFGAIWAV","Suzhou","昆山市","B0FFHXOBD1","Hangzhou","富阳区",218.744,2.7,"ZJ",10,"12:00","day 0","22:00","day 0",4717.926175,2,50
5309,"B0FFK83QI3","Nanjing","江宁区","B0I675OYZQ","Shaoxing","柯桥区",323.651,4.23333333333333,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,2,50
5310,"B020215DUP","Yangzhou","江都区","B0FFHDQ3SM","Jiaxing","南湖区",258.017,3.33333333333333,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,2,100
5311,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFH1UGLN","Shaoxing","上虞区",338.557,4.38333333333333,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,2,50
5312,"B0FFK83QI3","Nanjing","江宁区","B0FFLA9ZTX","Hangzhou","钱塘区",304.503,4.21666666666667,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,2,50
5313,"B0FFG2575E","Zhenjiang","润州区","B0FFLO95L8","Jiaxing","平湖市",290.373,3.51666666666667,"ZJ",16,"08:00","day 0","18:00","day 0",7548.68188,4,50
5314,"B0FFGTI293","Changzhou","新北区","B0I675OYZQ","Shaoxing","柯桥区",271.448,3.95,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,4,100
5315,"B0FFHLH9SB","Zhenjiang","京口区","B0FFGQ8EH5","Hangzhou","桐庐县",329.238,3.65,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,2,100
5316,"B0FFFRXR3L","Yangzhou","宝应县","B0HBXZQDWS","Jiaxing","嘉善县",354.685,4.8,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,4,100
5317,"B0IGCZC15I","Suzhou","吴江区","B0FFFVN7JT","Hangzhou","临平区",110.919,1.83333333333333,"ZJ",14,"08:00","day 0","18:00","day 0",6605.096645,2,50
5318,"B0FFHE4XO4","Changzhou","武进区","B0FFKVXSFY","Ningbo","奉化区",317.986,4.08333333333333,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,2,100
5319,"B0H1TCJ4IO","Yangzhou","江都区","B0FFHW4GZB","Hangzhou","萧山区",364.12,4.1,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,2,100
5320,"B0FFGTI293","Changzhou","新北区","B0FFLA9ZTX","Hangzhou","钱塘区",249.736,3.15,"ZJ",11,"08:00","day 0","18:00","day 0",5189.7187925,2,100
5321,"B0FFFRS0IH","Nanjing","江宁区","B0FFLHS22C","Jiaxing","南湖区",275.902,3.15,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,4,100
5322,"B0G13KYBJL","Nanjing","六合区","B0FFLK4EPS","Jiaxing","海宁市",319.666,4.31666666666667,"ZJ",14,"08:00","day 0","18:00","day 0",6605.096645,4,100
5323,"B0FFGYNGHQ","Changzhou","武进区","B0FFK85V4K","Hangzhou","临安区",242.25,2.76666666666667,"ZJ",17,"08:00","day 0","18:00","day 0",8020.4744975,2,50
5324,"B00190CNHV","Nanjing","江宁区","B0FFH1UGLN","Shaoxing","上虞区",329.487,3.68333333333333,"ZJ",9,"12:00","day 0","22:00","day 0",4246.1335575,4,100
5325,"B0I6TYMZJG","Suzhou","吴江区","B0G30DK65S","Ningbo","慈溪市",151.255,2.21666666666667,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,4,100
5326,"B0FFL9CGXN","Nanjing","栖霞区","B0FFKVXSFY","Ningbo","奉化区",422.112,5.16666666666667,"ZJ",7,"08:00","day 0","18:00","day 0",3302.5483225,4,100
5327,"B0FFHC9CJ8","Suzhou","相城区","B0FFLA9ZTX","Hangzhou","钱塘区",167.548,2.15,"ZJ",12,"08:00","day 0","18:00","day 0",5661.51141,2,100
5328,"B0FFH70JG8","Nanjing","鼓楼区","B0FFM9VWFS","Ningbo","宁海县",496.529,5.96666666666667,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,4,50
5329,"B0FFHF2VI7","Wuxi","锡山区","B0FFLK4EPS","Jiaxing","海宁市",185.221,2.53333333333333,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,4,100
5330,"B0FFGZQ43R","Wuxi","新吴区","B0FFFA8L2B","Ningbo","镇海区",272.702,3.16666666666667,"ZJ",17,"08:00","day 0","18:00","day 0",8020.4744975,4,50
5331,"B0FFH4SOJP","Nanjing","溧水区","B0FFHOJIJ7","Hangzhou","余杭区",222.889,2.71666666666667,"ZJ",9,"12:00","day 0","22:00","day 0",4246.1335575,4,100
5332,"B0FFK83QI3","Nanjing","江宁区","B0GRRBHAKJ","Zhoushan","定海区",479.7,5.63333333333333,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,4,50
5333,"B0FFI8WH5V","Suzhou","姑苏区","B0FFLK4EPS","Jiaxing","海宁市",150.488,2.03333333333333,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,100
5334,"B0FFJN8WFQ","Wuxi","新吴区","B0FFHD26K7","Hangzhou","钱塘区",178.996,2.56666666666667,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,2,100
5335,"B00190CNHV","Nanjing","江宁区","B0FFKGBPOF","Jiaxing","南湖区",290.874,3.33333333333333,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,4,100
5336,"B0FFL9CGXN","Nanjing","栖霞区","B0FFG2I6S2","Ningbo","鄞州区",420.157,5.1,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,2,50
5337,"B0GDDXZDXN","Suzhou","吴江区","B023B15E6D","Hangzhou","桐庐县",200.212,2.3,"ZJ",6,"12:00","day 0","22:00","day 0",2830.755705,4,100
5338,"B0FFH0WGKS","Suzhou","吴江区","B0FFLO95L8","Jiaxing","平湖市",102.609,1.6,"ZJ",6,"12:00","day 0","22:00","day 0",2830.755705,2,50
5339,"B0FFFRXR3L","Yangzhou","宝应县","B023B15E6D","Hangzhou","桐庐县",449.085,5.26666666666667,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,2,50
5340,"B0G0NZW2VU","Nanjing","江宁区","B0GUVDW01P","Jiaxing","海宁市",292.139,3.4,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,4,100
5341,"B020216GML","Yangzhou","广陵区","B0FFITCS2H","Jiaxing","海宁市",300.283,3.68333333333333,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,2,50
5342,"B0FFHJD9U9","Wuxi","惠山区","B0FFL81IUU","Hangzhou","富阳区",258.081,2.91666666666667,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,4,100
5343,"B0FFH70JG8","Nanjing","鼓楼区","B0GRRBHAKJ","Zhoushan","定海区",504.104,5.88333333333333,"ZJ",6,"08:00","day 0","18:00","day 0",2830.755705,4,50
5344,"B0FFHCRHH3","Changzhou","天宁区","B0FFM9VWFS","Ningbo","宁海县",368.411,4.21666666666667,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,4,100
5345,"B0202150WR","Yangzhou","广陵区","B0FFG4GVOV","Zhoushan","定海区",433.949,5.11666666666667,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,2,100
5346,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFFVN7JT","Hangzhou","临平区",253.519,3.21666666666667,"ZJ",22,"12:00","day 0","22:00","day 0",10379.437585,2,100
5347,"B0FFJONTQ7","Changzhou","新北区","B0I675OYZQ","Shaoxing","柯桥区",264.694,3.78333333333333,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,2,100
5348,"B020215DUP","Yangzhou","江都区","B0FFK4YCJ8","Shaoxing","越城区",346.885,4.4,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,4,50
5349,"B0IG9RDYYV","Suzhou","吴中区","B0FFHD26K7","Hangzhou","钱塘区",161.821,2.43333333333333,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,2,50
5350,"B0FFFRXR3L","Yangzhou","宝应县","B0FFHN6ZU2","Hangzhou","拱墅区",376,4.6,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,4,100
5351,"B0FFHFSCFH","Suzhou","吴中区","B0FFK7XY6U","Ningbo","镇海区",211.595,2.8,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,2,50
